dtrace: script 'syscall.d' matched 439 probes
CPU     ID                    FUNCTION:NAME
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    507                      lseek:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    121                      close:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    785                     stat64:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    787                    fstat64:entry ruby
  4    121                      close:entry ruby
  4    157                     getuid:entry ruby
  4    159                    geteuid:entry ruby
  4    203                     getgid:entry ruby
  4    195                    getegid:entry ruby
  4    119                       open:entry ruby
  4    787                    fstat64:entry ruby
  4    217                      ioctl:entry ruby
  4    217                      ioctl:entry ruby
  4    787                    fstat64:entry ruby
  4    205                sigprocmask:entry ruby
  4    215                sigaltstack:entry ruby
  4    115                       read:entry ruby
  4    205                sigprocmask:entry ruby
